hotel_id,city_id,name,rating,description,address,url,city,latitude,longitude
54,35,Résidence Pierre & Vacances Centre,7.9,"Located in La Rochelle, this Pierre & Vacances residence is a 5-minute walk from the Old Harbor and 984 feet from the TGV Train Station. It has a heated indoor swimming pool and a terrace.

The Pierre & Vacances Center offers studio apartments with a lounge area and a flat-screen TV. Each studio has a kitchenette equipped with a dishwasher, microwave and an electric coffee-maker.

The residence is serviced by a elevator and facilities are available for guests with reduced mobility.

Elevators are not accessible to people with reduced mobility. Our team is here to help you find the best alternative

The Residence Pierre & Vacances Center is an ideal base for discovering La Rochelle and guests can enjoy a boat trip to the Île de Ré and Fort Boyard. The beach is a 15-minute walk from the hotel. Subject to availability, paid parking is available upon reservation and for an extra charge.

Please note that the swimming pool is open from 09:00 until 19:00 daily.",,https://www.booking.com/hotel/fr/pierre-vacances-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.15576942900863,-1.1463922262191772
55,35,L'Escale Marine - Couette et Café,9.0,"Comfortable Accommodations: L'Escale Marine - Couette et Café in La Rochelle offers a bed and breakfast with a sun terrace, garden, and free WiFi. Guests enjoy garden views and a quiet street setting.

Modern Amenities: The property features a shared kitchen, outdoor seating area, and picnic area. Each room includes a kitchenette, private bathroom, and parquet floors. Additional amenities include a work desk, TV, and free toiletries.

Prime Location: Located 1.2 mi from Concurrence Beach and 1.9 mi from La Rochelle Airport, the bed and breakfast is near attractions such as La Rochelle Cathedral (18-minute walk) and the Minimes Marina (4.3 mi). Highly rated for its friendly host, delicious breakfast, and convenient location.",,https://www.booking.com/hotel/fr/couette-et-cafe.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.16969684151978,-1.1618846654891968
56,35,Hôtel Kyriad La Rochelle Centre Ville,8.5,"Located just 0.6 mi from the old harbor and the train station of La Rochelle, Hôtel Kyriad La Rochelle Center Ville welcomes you in a modern setting.

Hôtel Kyriad La Rochelle Center Ville offers 45 fully-equipped rooms, including 2 rooms for disabled guests. Each room comes with all the modern comfort and satellite television.

For your convenience, Hôtel Kyriad La Rochelle Center Ville provides an enclosed car park, our parking is extra and by reservation and WiFi Internet access.

Enjoy the comfort of a 3-star hotel where everything is designed for both a relaxing and satisfying business stay.",,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.15779643320449,-1.1383187770843506
57,35,Chez Alma,8.8,"Modern Comforts: Chez Alma in La Rochelle offers a sun terrace and free WiFi. The apartment features air-conditioning, a terrace, and a kitchenette equipped with a coffee machine, microwave, and stovetop.

Convenient Facilities: Guests benefit from private check-in and check-out services, family rooms, and a work desk. Additional amenities include a dining area, sofa bed, and soundproofing.

Prime Location: Located less than 0.6 mi from Concurrence Beach and near attractions such as La Rochelle Cathedral (1312 feet) and La Rochelle Grosse Horloge (1640 feet). La Rochelle Train Station is a 16-minute walk away.

Guest Satisfaction: Highly rated by guests for its excellent facilities and central location.",,https://www.booking.com/hotel/fr/chez-alma.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.159632,-1.1558449
58,35,Résidence avec Piscine face au port 200m plage,8.0,"Beachfront Location: Résidence avec Piscine face au port 200m plage in La Rochelle offers direct beachfront access and stunning sea views. Guests can relax on the sun terrace or in the seasonal outdoor swimming pool.

Comfortable Accommodations: Each condo hotel unit features a kitchenette, private bathroom, and free WiFi. Additional amenities include a balcony, terrace, and garden views.

Convenient Facilities: The condo hotel provides an elevator, outdoor seating area, full-day security, bicycle parking, and luggage storage. Paid on-site private parking is available.

Nearby Attractions: Minimes is a five-minute walk away, while L'Espace Encan is about 1.2 miles from the property. The La Rochelle Train Station is around 1.7 miles distant.",,https://www.booking.com/hotel/fr/residence-du-port.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.14068996476348,-1.1661601063315175
59,35,Location LA REBELLE - LA ROCHELLE B,8.9,"Comfortable Living: Location LA REBELLE - LA ROCHELLE B in La Rochelle offers a one-bedroom apartment with a terrace and free WiFi. The property includes air-conditioning, a fully equipped kitchen, washing machine, and a living room with a sofa bed.

Convenient Facilities: Guests benefit from free on-site private parking, an electric vehicle charging station, and bicycle parking. Additional amenities include a dining area, outdoor furniture, and a walk-in shower.

Prime Location: Located 1.1 mi from La Rochelle Grosse Horloge and 1.6 mi from Concurrence Beach, the apartment is near attractions such as the Jardin des Plantes and Parc des Expositions de la Rochelle. La Rochelle - Ile de Re Airport is 3.1 mi away.

Guest Satisfaction: Highly rated for its convenient location, room cleanliness, and the location of the property.",,https://www.booking.com/hotel/fr/location-la-rebelle-la-rochelle-b.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from=searchresults,La Rochelle,46.168208291031,-1.138887272353
60,35,Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port,8.6,"Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port is located in La Rochelle on the harbor. It offers free WiFi throughout the entire hotel.

Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port is close to many restaurants and is a short walk to the historic district, the beach and the attractions of La Rochelle. From here it is easy to access the island of Ré and Oléron.

It offers comfortable rooms with air-conditioning, private bathrooms and flat-screen TV with Canal+ and Eurosport.

Breakfast is be served from 07:00 to 11:00 on Saturday and Sunday and from 06:00 until 10:30 from Monday to Friday.

Please note that when booking more than 5 rooms, different policies and additional supplements may apply .",,https://www.booking.com/hotel/fr/inter-saint-jean-d-acre.html?aid=304142&label=gen173nr-10CAQoggJCGnNlYXJjaF9sYSByb2NoZWxsZSwgZnJhbmNlSDNYBGg7iAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK81JTUBsACAdICJGMxZWJmMGI4LTg1M2MtNGU1Mi04ZTY4LTcxNDQ3MWJhOTU0N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=89ab1c1e78d0027b&srepoch=1787111999&from_sustainable_property_sr=1&from=searchresults,La Rochelle,46.15619304375638,-1.1544348299503326
61,7,Ibis Budget Amiens Centre Gare,8.3,"Ibis Budget Amiens Center Gare is set in Amiens city center, a 5-minute walk from Amiens Train Station and a 15-minute walk from Noter-Dame of Amiens Cathedral. Free WiFi is provided.

All rooms have air conditioning, a flat-screen TV and a private bathroom fitted with a shower.

A buffet breakfast can en enjoyed every morning.

The nearest airport is Paris Beauvais-Tille Airport, 31 mi from the hotel.",,https://www.booking.com/hotel/fr/ibis-budget-amiens-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.891591,2.313573
62,7,ibis Styles Amiens Sud,8.5,"Comfortable Accommodations: The ibis Styles Amiens Sud in Amiens offers family rooms with modern amenities. Each room includes a bathroom with free toiletries, ensuring a pleasant stay.

Dining and Leisure: Guests can enjoy a family-friendly modern restaurant serving French cuisine. A bar provides a relaxing atmosphere for guests. Free WiFi is available throughout the property.

Convenient Facilities: The hotel features a garden, elevator, 24-hour front desk, and free on-site private parking. Additional services include bicycle parking, express check-in and check-out, and daily housekeeping.

Prime Location: Located about 38 miles from Beauvais–Tillé Airport, the hotel is a six-minute walk from the University of Picardie Jules Verne. Nearby attractions include Zénith d'Amiens (about 2 miles) and Amiens Train Station (about 2.4 miles).",,https://www.booking.com/hotel/fr/the-originals-boutique-amiens-sud-chu-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.879612824182246,2.266651015808119
63,7,Ginkgo Maison d'hôtes,9.3,"Historic Setting: Ginkgo Maison d'hôtes in Amiens offers a unique stay within a historic building. The property features parquet floors, a lounge, and a coffee shop, providing a comfortable and charming environment.

Modern Amenities: Guests enjoy free WiFi, a lounge, and a child-friendly buffet. Additional facilities include an electric vehicle charging station, bicycle parking, and full-day security. The property also offers a daily housekeeping service and luggage storage.

Comfortable Accommodations: Rooms include private bathrooms with free toiletries, tea and coffee makers, and soundproofing. Additional amenities feature work desks, sofa beds, and city views.

Local Attractions: Amiens Train Station is a 15-minute walk away, while The Floating Gardens Park lies about 1.2 miles from the property. Other nearby points of interest include the Tribunal de Grande Instance of Amiens and Zénith d'Amiens. Beauvais–Tillé Airport is about 40 miles away.",,https://www.booking.com/hotel/fr/ginkgo-maison-d-39-hotes.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.887125,2.295143
64,7,Holiday Inn Express Amiens by IHG,7.9,"Holiday Inn Express offers comfortable guest rooms with free WiFi. It is located in the center of Amiens just 164 feet from the Train Station and a 10-minute walk from the Cathedral.

Serviced by a elevator, all of the rooms include air conditioning and a flat-screen HD TV with satellite channels. There is also a safety deposit box and an espresso machine.

A free buffet breakfast is served every morning at the Holiday Inn Express Amiens. Many restaurants can be found nearby.

This nonsmoking hotel also has a bar, a fitness room and laundry and ironing services. Underground, public parking is available nearby for cars up to 5.9 feet high.",,https://www.booking.com/hotel/fr/express-by-holiday-inn.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.89167619790575,2.30775386095047
65,7,Première Classe Amiens,6.5,"Première Classe Amiens is 1.9 mi from the center of Amiens and its cathedral. This hotel offers free WiFi access and a garden.

All rooms at Première Classe Amiens feature a wardrobe, a desk and a flat-screen TV with satellite channels. They include a bathroom with a shower.

Breakfast is served between 6:30 and 10:00 on weekdays and between 7:00 and 10:00 during weekends. Vending machines for drinks and snacks can be found at the reception area.

This property is 3.1 mi from the A16 motorway and 5.6 mi from Amiens Golf Club. Free WiFi is provided.",,https://www.booking.com/hotel/fr/premia-re-classe-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.91856793088747,2.2933133845799603
66,7,ibis Styles Amiens Centre,8.5,"Comfortable Accommodations: Rooms feature air conditioning, private bathrooms with walk-in showers, and soundproofing. Additional amenities include a TV, wardrobe, and carpeted floors.

Exceptional Facilities: Guests can enjoy a sun terrace, bar, and free WiFi. The hotel offers a lounge, elevator, 24-hour front desk, and daily housekeeping service.

Delicious Breakfast: A continental buffet breakfast is served with juice, fresh pastries, pancakes, cheese, and fruits. Special diet menus are available.

Prime Location: Located in Amiens, the hotel is a three-minute walk from Amiens Train Station and near attractions such as The Floating Gardens Park (about 0.6 miles) and Tribunal de Grande Instance (a six-minute walk). Beauvais–Tillé Airport is about 41 miles away.",,https://www.booking.com/hotel/fr/ibis-styles-amiens-centre.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.891422,2.304996
67,7,Mercure Amiens Cathédrale,8.3,"The 4-star Mercure hotel is located in front of France's biggest medieval cathedral, which is listed as a Unesco World Heritage site.

Each room and suite recently renovated, is spacious: from 25 to 41m2, sound-proofed and air-conditioned during summer months. They come with free Wi-Fi access and a flat-screen TV with satellite channels, which includ French and international channels. tea/coffee making facilities, mini-bar with one free bottle of water.

L' Echanson, the hotel's restaurant, serves a wide range of delicate dishes and regional specialties made with local and regional products.

Bonjour et bienvenue !

Noter hôtel est idéalement situé à quelques pas de la cathédrale, en plein cœur d’Amiens. Profitez d’un stationnement gratuit aux abords de l’hôtel de 17h30 à 9h. Un dépose-minute est à votre disposition pour faciliter votre check-in et déposer vos bagages en chambre. Pour plus de commodité, un parking payant, le parking St-Leu, se trouve à seulement deux minutes à pied.

Nous vous souhaitons un agréable séjour !

Of course! Here’s the translated message:

Hello and welcome!

Our hotel is ideally located just a few steps from the cathedral, in the heart of Amiens. Enjoy free parking around the hotel from 5:30 PM to 9:00 AM. A drop-off area is available to make your check-in easy and to drop off your luggage in your room. For added convenience, there is a paid parking lot, the St-Leu parking, just a two-minute walk away.

We wish you a pleasant stay!",,https://www.booking.com/hotel/fr/mercure-amiens-cathdrale.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.89571084445366,2.299562394618988
68,7,Maison Famille-Confort-Terrasse Jardin-Vue Cathédrale,8.6,"Comfortable Accommodations: Maison Famille-Confort-Terrasse Jardin-Vue Cathédrale in Amiens offers a holiday home with three bedrooms and a living room. The property features a sun terrace, garden, and free WiFi, ensuring a pleasant stay.

Modern Amenities: Guests can enjoy air-conditioning, a fully equipped kitchen, washing machine, and streaming services. Additional amenities include a lounge, outdoor seating area, and family rooms, catering to all needs.

Prime Location: Located 41 mi from Beauvais–Tillé Airport, the holiday home is a 16-minute walk from Amiens Train Station and 1969 feet from The Floating Gardens Park. Nearby attractions include Zénith d'Amiens and the University of Picardie Jules Verne.

Guest Satisfaction: Highly rated by guests for its friendly host, convenient location, and central setting, Maison Famille-Confort-Terrasse Jardin-Vue Cathédrale provides a comfortable and memorable stay.",,https://www.booking.com/hotel/fr/maison-famille-47-teletravail-47-belle-vue-direct-paris.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.900628999101,2.313431725685
69,7,Comfort Hotel Amiens Nord,7.3,"Comfort Hotel Amiens Nord is just 2.5 mi from Amiens city center and offers accommodations in a hotel with a  terrace. Free Wi-Fi, free private parking and meeting rooms are available on site.

The hotel’s rooms feature a flat-screen TV with satellite channels. The private bathroom features a hairdryer, free toiletries and a bathtub.

Every morning, guests can enjoy a breakfast buffet.

Amiens historical center and cathedral are just 3.1 mi away, together with Amiens Zoological Garden. Amiens Train Station is 2.8 mi away and there is access to A16 Motorway 12 mi away.",,https://www.booking.com/hotel/fr/kyriad-amiens-nord-xml.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.925134033343554,2.3045727610588074
70,7,Appart'City Confort Amiens Gare,7.8,"Located 984 feet from Noter Dame Cathedral in Amiens and from the Hortillonnages Floating Gardens, Appart'City Confort Amiens Gare features self-catering studios with LCD TVs, and a fully equipped kitchenette. The Picardy Museum is 0.6 mi away and the city's train station is a 5-minute walk away.

The studios also include a bathroom with a walk-in shower, a telephone and a work desk. The studios include wired and WiFi free internet access.

A buffet breakfast is served every day. Breakfast is composed of various breads, including gluten-free bread, pastries, fresh and hot beverages. Fresh fruit and fruit salad, as well as cheeses and yogurts are also provided.

You can visit Amiens Belfry, which is 0.9 mi away or play golf 5 mi away. The A29 motorway is 2 mi away from Appart'City Confort Amiens Gare.",,https://www.booking.com/hotel/fr/appart-city-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.8943163,2.3097612000000254
71,7,Appt au pied de la cathédrale-parking dans la cour,9.2,"Comfortable Living Space: Appt au pied de la cathédrale-parking dans la cour in Amiens offers a one-bedroom apartment with a kitchenette, washing machine, and TV. Free WiFi is available throughout the property.

Convenient Amenities: Guests benefit from free on-site private parking and a fully equipped kitchen. The apartment includes a washing machine and TV for added comfort.

Prime Location: Located 36 mi from Beauvais–Tillé Airport, the apartment is an 8-minute walk from Amiens Train Station and less than 0.6 mi from The Floating Gardens Park. Nearby attractions include Tribunal de Grande Instance of Amiens, Zénith d'Amiens, and the University of Picardie Jules Verne.",,https://www.booking.com/hotel/fr/appt-au-pied-de-la-cathedrale-parking-dans-la-cour.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8936684,2.3039466
72,7,Moxy Amiens,8.4,"In the heart of the city and a stone's throw from the train station, our Moxy Amiens hotel is the ideal place for your business or sports trips, for a trip with friends or a discovery stay with your family. Our 3 star hotel, entirely renovated, offers 109 air-conditioned rooms for 1, 2 or 3 people, free wifi and 49 inch connected television.

A bar and a restaurant open to all 24 hours a day where you can eat on the go or taste our regional dishes in a warm and modern atmosphere. Our seminar room with its atypical format will meet your expectations.

Close to all the major assets of the Picardy capital, let our teams guide you to discover the life of Jules Verne, the Hortillonnages and the largest Gothic Cathedral in France. An underground public parking lot is in the immediate vicinity.",,https://www.booking.com/hotel/fr/campanile-amiens-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from_sustainable_property_sr=1&from=searchresults,Amiens,49.891249,2.30953
73,7,Duplex moderne et lumineux,7.9,"Modern Comforts: Duplex moderne et lumineux in Amiens offers a comfortable apartment with one bedroom and one bathroom. Guests enjoy free WiFi in public areas, air-conditioning, and a fully equipped kitchen with a coffee machine, microwave, and stovetop.

Convenient Facilities: The property provides tennis equipment hire, family rooms, culture classes, and full-day security. Additional amenities include a dining area, sofa bed, and tiled floors.

Local Attractions: Located 1.7 mi from Amiens Train Station and 1.9 mi from Zénith d'Amiens, the apartment is near The Floating Gardens Park (1.6 mi) and Tribunal de Grande Instance of Amiens (2.4 mi). Beauvais–Tillé Airport is 37 mi away.",,https://www.booking.com/hotel/fr/duplex-moderne-et-lumineux.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.906861,2.290377
74,7,Studio cosy Amiens,,"Comfortable Living Space: Studio cozy Amiens in Amiens offers a one-bedroom apartment with a fully equipped kitchenette, including a coffee machine, refrigerator, microwave, stovetop, electric kettle, and kitchenware. The dining area features a table and chairs, while the bathroom offers a shower.

Convenient Location: Located 1.2 mi from the Tribunal de Grande Instance of Amiens and 1.5 mi from Amiens Train Station, the apartment is a 19-minute walk from Zénith d'Amiens. Nearby attractions include The Floating Gardens Park (1.9 mi) and the University of Picardie Jules Verne (1.5 mi).

Local Services: Reception staff speak French, providing assistance to guests. Beauvais–Tillé Airport is 35 mi away, offering convenient travel options.",,https://www.booking.com/hotel/fr/studio-cosy-amiens-amiens.html?aid=304142&label=gen173nr-10CAQoggJCFXNlYXJjaF9hbWllbnMsIGZyYW5jZUgzWARoO4gBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCxdSU1AbAAgHSAiRlMTFhYzFkOS1hMzJkLTQ1ZGMtOTAzYi0xMTc2MzBjNmMwNTHYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=0e961c227fc206d7&srepoch=1787112007&from=searchresults,Amiens,49.8887135,2.2813558
